-0.00973265,-0.612805,-0.0278816,-2.2396,-0.0116691,1.68432,0.829133
-0.00971656,-0.557403,-0.0309836,-2.2752,-0.0115506,1.69624,0.819625
-0.00968432,-0.0908197,-0.0470489,-2.3634,-0.0115568,2.25295,0.810195
-0.00949822,0.373929,-0.0706239,-2.00681,-0.0109948,2.56179,0.802987
-0.00900969,0.235582,-0.0828531,-1.66591,-0.00487398,1.89974,0.804594
0.0031206,-0.200142,-0.0810423,-1.91162,0.00118514,1.71066,0.804094
0.0369654,-0.611746,-0.0805363,-2.36764,0.00108122,1.74013,0.802512
0.0363919,-0.732714,-0.0844013,-2.6108,-0.00130025,1.93326,0.802539
0.0360921,-0.733151,-0.0849167,-2.61319,-0.00161126,1.93326,0.802568
0.0360904,-0.733143,-0.084915,-2.6132,-0.00160982,1.93325,0.80257
