2966.10	-3419.45	4424.85
1679.15	-2697.97	3952.05
758.32	-2065.06	3011.24
238.15	-1692.22	1946.82
146.66	-1390.22	1001.93
256.85	-1223.61	270.14
409.65	-1311.62	-309.39
446.29	-1789.52	-512.99
464.62	-2437.16	-574.19
613.83	-3105.31	-673.59
1451.92	-3907.33	-1048.45
2288.47	-4330.26	-1254.96
3316.97	-4765.29	-1322.36
4935.63	-5165.55	-1122.53
6584.84	-5156.22	-641.44
7867.17	-4670.92	-135.04
8678.00	-3781.45	289.31
8941.51	-2576.51	324.38
8766.86	-1649.94	87.83
8249.09	-610.25	-333.69
7796.88	-157.97	-630.29
7347.69	90.09	-837.77
7088.09	-33.76	-1041.18
6930.36	-526.35	-1311.23
6858.68	-1428.71	-1549.17
6640.38	-2597.16	-1761.68
6133.00	-3821.47	-1798.15
5601.71	-4680.51	-1692.95
4975.40	-5417.60	-1466.09
4356.47	-6028.27	-1115.88
3903.98	-6513.37	-693.30
3637.19	-6922.05	-254.86
3894.67	-7187.84	108.71
4676.28	-7168.42	191.52
5741.19	-6752.77	30.47
6840.95	-6082.84	-278.46
7698.04	-5262.07	-598.09
8254.77	-4516.01	-793.83
8381.72	-4220.21	-937.86
8252.26	-4122.17	-1066.65
7873.68	-4250.88	-1202.21
7247.53	-4562.30	-1308.93
5778.54	-5053.72	-1429.94
3669.08	-5387.52	-1310.28
2438.48	-5150.40	-1096.96
1709.77	-4793.44	-920.63
1170.73	-4378.91	-779.97
857.22	-4067.45	-696.39
828.39	-4040.75	-567.17
1265.79	-4401.03	-384.97
2005.62	-4934.50	-173.16
3063.74	-5512.47	24.02
4362.83	-5958.95	237.52
5749.34	-6100.56	359.77
7398.25	-5576.05	341.21
8398.72	-4402.38	96.28
8538.09	-3074.00	-322.79
8008.28	-1866.57	-739.36
7143.76	-895.49	-1079.20
5893.11	-27.25	-1358.82
5356.69	195.96	-1423.62
5104.81	219.33	-1458.16
4808.35	152.10	-1497.99
4462.96	27.07	-1538.95
4017.74	-64.90	-1538.22
3459.53	-116.72	-1465.98
2989.47	-421.72	-1437.67
2572.49	-839.69	-1368.15
2321.07	-1572.05	-1253.46
2212.89	-2532.91	-1066.60
2237.34	-3646.67	-862.12
2445.17	-4851.24	-519.15
3031.85	-6274.04	-59.08
4071.45	-7098.24	337.00
5314.52	-7221.80	577.41
6260.84	-6818.41	643.64
7412.75	-5899.09	590.46
8393.77	-4670.15	452.78
8983.40	-3285.32	269.03
9021.58	-2289.50	144.74
8618.84	-1139.87	-22.33
7865.27	-287.61	-231.75
6952.17	279.62	-465.11
6264.26	585.32	-619.62
5639.83	833.36	-715.66
5678.24	678.98	-644.75
6239.39	266.30	-432.51
7205.60	-438.78	-93.14
8139.61	-1530.15	246.66
8463.12	-2590.27	341.77
8113.44	-4108.16	175.56
6883.44	-5294.49	-186.77
5233.08	-5959.14	-489.17
3581.78	-6088.73	-630.91
2255.65	-5765.96	-648.62
1376.26	-5214.29	-567.62
954.47	-4748.38	-482.28
436.04	-3779.89	-270.41
234.34	-3143.52	-146.06
57.28	-2592.52	34.46
51.59	-2089.49	234.88
259.79	-1421.49	588.26
673.26	-827.46	884.87
1378.76	-163.02	1134.79
2379.18	478.81	1329.89
3593.28	944.70	1425.53
5429.86	1062.88	1388.02
7069.81	355.53	1068.14
8409.40	-1312.18	510.76
8628.45	-2512.11	202.56
8366.44	-4035.45	-136.83
7823.07	-4996.62	-357.03
7082.79	-5659.34	-625.20
6213.11	-6064.88	-806.54
4892.30	-6029.26	-976.85
3618.58	-5445.22	-1071.06
2705.90	-4761.41	-1025.44
1587.62	-3748.70	-784.73
530.99	-2657.13	-169.98
55.19	-2069.73	396.24
-192.90	-1845.91	899.13
-210.63	-1504.37	1414.35
-64.33	-1207.04	1679.21
772.57	-282.64	1971.79
1842.39	622.15	2062.07
3875.93	1329.75	2084.58
5574.51	1362.91	1935.75
6771.39	994.24	1759.06
8118.07	102.82	1446.06
8746.50	-760.14	1118.74
9081.61	-2333.57	499.96
8769.63	-3258.39	73.70
8202.32	-4128.84	-334.02
7421.47	-4877.60	-704.56
6133.57	-5446.28	-1121.89
4650.74	-5505.34	-1253.97
2951.70	-4694.17	-1147.36
2162.42	-3853.18	-958.15
1663.26	-2798.68	-653.44
1343.27	-1336.42	-116.20
1428.83	-38.45	486.20
1753.84	762.54	949.51
2148.04	1289.63	1294.76
2527.84	1629.88	1573.49
2873.82	1837.17	1746.03
3310.61	1987.54	1783.43
3815.70	2098.45	1674.91
4466.01	2117.35	1635.03
5232.71	1950.69	1663.25
5993.10	1618.30	1773.28
7152.64	833.23	1867.10
8218.96	-366.56	1756.17
8916.53	-1847.60	1396.99
9049.91	-3353.87	805.88
8697.44	-4611.45	181.77
8093.07	-5434.59	-322.65
7858.60	-5664.95	-488.91
7766.99	-5485.14	-502.80
7874.35	-5072.94	-388.05
8159.97	-4386.43	-158.18
8666.25	-3190.05	221.73
9214.48	-1353.36	735.26
9090.40	-510.16	759.06
8712.77	-138.90	647.30
7995.66	228.19	381.42
6737.26	633.51	-28.16
5583.30	898.98	-308.12
4749.03	1051.00	-424.01
4023.91	1115.06	-445.90
3136.60	957.60	-423.23
2598.34	668.46	-434.10
2078.82	270.79	-475.41
1590.97	-197.44	-530.34
1140.12	-734.50	-522.52
787.13	-1233.55	-450.64
509.94	-1749.71	-339.39
291.06	-2268.50	-229.63
178.00	-2676.92	-158.55
182.02	-3177.45	-114.91
451.06	-3962.87	20.30
896.82	-4850.61	143.16
1308.52	-5551.99	276.51
1761.40	-6220.08	411.97
2232.15	-6788.15	513.13
3288.29	-7430.76	792.30
4308.73	-7279.84	916.38
5276.20	-6940.33	1055.22
6752.62	-6099.67	1217.93
8272.42	-4346.31	1255.96
8624.51	-3027.21	1110.95
8214.02	-949.76	625.64
7201.02	231.93	214.66
5741.12	1008.28	-236.05
4799.23	1116.81	-493.31
3816.57	793.59	-786.18
3454.19	604.92	-872.08
2776.74	311.74	-887.15
2062.25	-126.07	-750.71
1561.41	-619.62	-618.63
1243.11	-1802.97	-581.19
1255.80	-3128.15	-570.45
1861.51	-4606.06	-433.51
2707.53	-5520.98	-174.05
4593.89	-6505.20	457.84
6243.14	-6680.90	1044.66
7697.88	-6370.77	1510.06
8791.63	-5797.61	1719.76
9360.18	-5196.43	1617.07
9631.73	-4425.41	1327.60
9626.57	-3813.44	978.36
9466.68	-2903.27	466.05
9238.68	-2147.61	61.17
8871.07	-1433.84	-268.84
8522.99	-1023.10	-477.42
8109.58	-689.50	-659.85
7551.00	-253.50	-799.25
6956.37	178.80	-841.82
6398.89	507.94	-880.89
5931.90	741.69	-858.43
5593.91	871.92	-813.58
5122.63	937.92	-791.78
4707.53	901.60	-816.77
4226.76	636.90	-935.63
3716.37	178.76	-1037.23
3182.09	-932.90	-1103.72
2953.88	-2056.21	-1106.21
3090.37	-3829.98	-858.51
3711.04	-5503.58	-296.42
4805.33	-6639.04	500.04
5847.78	-6916.08	1112.64
7540.64	-6336.60	1933.11
8636.93	-5289.82	2297.71
9235.85	-4393.92	2444.06
9743.92	-3306.16	2573.57
9982.59	-2517.64	2742.93
9983.07	-2515.85	2785.81
9879.27	-2987.58	2736.04
9745.63	-3698.16	2485.27
9549.56	-4481.89	1890.76
9451.24	-4664.38	1443.11
9373.71	-4482.22	1053.44
9366.45	-4067.35	791.32
9419.20	-3382.88	724.77
9494.61	-2631.27	847.21
9566.37	-2036.77	1240.22
9558.25	-1721.60	1837.80
9441.18	-1802.68	2532.03
8873.15	-2780.53	3681.27
7864.76	-3994.03	4321.31
6418.91	-5219.82	4495.02
5174.59	-5960.04	4278.69
3927.27	-6436.59	3798.20
2844.86	-6652.80	3166.51
2086.48	-6714.97	2455.31
1773.81	-6668.92	1676.47
2475.89	-6496.48	570.63
3517.12	-6358.39	244.14
5141.39	-6098.49	309.29
6226.23	-5991.05	695.72
6993.12	-5883.58	1401.59
7084.73	-5821.12	2660.37
6120.37	-6003.16	3716.32
4470.25	-6228.82	4154.06
3221.49	-6399.63	3988.57
2290.65	-6498.86	3495.09
1799.88	-6535.42	2851.45
1861.22	-6606.76	2053.88
3018.75	-6692.01	908.21
4151.54	-6589.24	540.93
5810.25	-6213.38	622.85
6871.46	-5766.10	1161.74
7527.48	-4995.96	2451.22
7129.38	-4289.85	3948.51
6188.03	-3897.14	4909.99
4899.00	-3681.18	5523.27
2754.60	-3518.45	5814.03
1876.05	-3548.42	5732.86
1529.62	-3588.89	5665.54
1945.16	-3549.76	5803.70
2804.02	-3382.27	5910.72
3947.72	-3312.41	5796.83
5910.77	-3633.09	4915.95
7424.56	-4518.95	2735.59
7340.29	-5176.55	1621.28
5288.50	-6490.94	163.34
3005.11	-6746.40	985.04
2028.74	-6655.97	2327.42
2862.24	-6190.61	4396.54
4525.02	-5829.54	5117.89
6079.73	-5332.85	5133.55
8324.24	-4311.92	3896.63
8809.75	-4015.10	1368.35
7827.75	-4345.86	-299.98
6821.85	-4680.39	-1004.81
5320.55	-5290.32	-1279.30
4266.02	-5662.88	-1086.65
3001.56	-6231.59	-108.95
2481.27	-6676.33	971.21
2352.52	-7011.20	2090.91
2807.92	-7089.82	3335.66
3552.63	-6861.39	4145.58
4660.30	-6365.78	4673.06
5933.62	-5711.23	4697.54
7168.11	-5101.57	4041.66
7771.53	-4738.09	3081.29
7900.78	-4531.33	1518.28
7392.92	-4568.79	355.73
6393.95	-4685.17	-590.82
5078.76	-4940.27	-1081.45
2726.26	-5406.38	-1013.50
1604.15	-5888.01	-200.86
1384.12	-6352.88	523.99
1562.58	-6728.70	940.35
1586.90	-6803.26	1089.10
1571.92	-6613.52	1006.57
1528.05	-6182.31	812.67
1546.46	-5637.10	409.86
1869.43	-4873.73	-337.05
2439.93	-4002.73	-887.18
4098.63	-2909.76	-1317.92
5424.67	-2728.03	-1178.35
6840.30	-3197.29	-555.82
6623.29	-3950.25	290.25
5339.43	-4963.12	738.76
2689.31	-6231.14	808.81
1504.39	-6378.79	707.94
1337.55	-6399.93	561.05
1698.96	-6540.56	289.40
2223.53	-6538.20	-85.70
2929.68	-6434.82	-359.90
3889.06	-6196.84	-497.34
6193.57	-5681.35	42.18
7525.58	-5491.03	1306.82
7566.36	-5442.90	2294.41
7064.78	-5597.11	3146.33
6004.64	-5860.08	3771.28
3387.78	-6461.70	3740.09
2398.65	-6607.83	3193.24
1857.92	-6610.01	2464.71
2442.68	-6548.68	498.75
3709.01	-6225.47	-148.16
5699.07	-5614.28	-76.09
6801.39	-5217.18	579.11
7610.98	-4740.29	1963.33
7333.72	-4435.14	3523.12
5519.41	-4377.72	4938.09
3666.77	-4481.02	5431.07
2157.91	-4528.77	5539.78
2191.97	-4378.26	5514.45
3239.62	-3965.18	5323.47
4908.51	-3601.46	4868.89
6574.30	-3441.70	3847.66
7661.35	-3877.36	1920.45
7362.10	-4705.14	460.35
6534.76	-5499.39	-59.71
5483.67	-6215.34	-33.86
4451.83	-6847.88	767.16
4202.07	-7013.89	1737.75
5176.05	-6585.18	3447.47
6734.08	-5771.88	3612.22
7391.31	-5306.85	3041.79
7711.83	-4988.80	1865.36
7095.86	-5156.47	585.25
6093.60	-5544.00	-47.17
4960.81	-6055.34	-160.22
3802.06	-6670.97	509.84
3476.18	-7025.31	2121.25
3979.74	-6897.23	3044.99
4850.83	-6548.97	3623.19
5868.04	-6077.04	3721.12
7110.26	-5341.02	3148.11
7624.56	-4826.35	2204.91
7579.12	-4491.89	1099.11
6362.35	-4437.15	-569.44
4669.12	-4787.74	-1188.08
3506.64	-5052.29	-1296.23
3037.70	-5024.13	-1213.21
3398.74	-4807.38	-567.47
4278.70	-4547.16	-36.77
5598.20	-4110.14	576.17
7492.49	-3357.92	1454.77
9108.50	-2423.18	2361.50
9037.12	-1485.86	2391.05
8043.37	-307.86	1268.85
7265.55	300.34	488.58
6368.25	608.22	-180.31
5401.24	675.44	-635.86
4628.03	547.18	-1000.46
3967.33	379.44	-1161.66
3388.63	241.81	-1135.63
2562.90	8.23	-972.20
2013.01	-82.16	-728.13
1610.11	-226.50	-555.22
1276.08	-452.02	-497.29
1249.45	-1240.22	-963.97
1625.39	-1769.24	-1344.60
2368.73	-2592.06	-1584.28
3548.86	-3182.21	-1726.39
5523.16	-3742.40	-1346.61
7177.93	-3858.90	-549.61
8181.81	-3772.03	388.85
8727.78	-3548.21	1540.47
8751.01	-3287.23	2722.44
8016.15	-3208.11	4282.48
6648.19	-3391.05	5458.22
5506.18	-3644.91	5992.40
4427.05	-3970.83	6206.81
3561.03	-4315.38	6181.44
2520.59	-5179.99	5704.16
2389.26	-5507.77	5545.42
2401.04	-5603.50	5518.13
2597.53	-5762.86	5452.89
3382.01	-6104.91	5170.64
4114.74	-6365.65	4858.87
5016.26	-6558.41	4480.02
6033.13	-6548.02	4021.80
7714.26	-6040.87	3456.13
8823.90	-5108.02	3250.92
9443.40	-3945.05	3296.61
9541.74	-3233.82	3556.24
9118.58	-2342.07	4049.08
8134.65	-1944.33	4740.83
6813.98	-1994.32	5438.87
5390.70	-2407.07	6050.62
4276.86	-3443.26	6369.81
4248.16	-4253.51	6259.41
4980.73	-4777.99	6012.35
5782.61	-4849.90	5800.98
6629.37	-4693.75	5586.58
7849.92	-4087.86	5204.51
8320.19	-3605.07	4989.77
8623.24	-3138.26	4787.52
8864.80	-2678.87	4556.94
9017.59	-2340.11	4327.14
9133.27	-2128.11	4100.77
9183.91	-1854.35	3889.53
9130.26	-1433.35	3715.48
8894.13	-852.91	3641.43
8501.76	-227.03	3672.72
7949.96	306.34	3863.75
7459.92	568.74	4125.39
6962.22	685.35	4437.24
6385.46	642.89	4864.30
6033.34	525.62	5144.44
5749.74	281.67	5457.75
5668.83	-112.57	5760.25
5828.43	-354.06	5828.35
5989.79	-519.37	5842.40
6176.37	-705.31	5844.98
6529.25	-1004.59	5804.56
6887.74	-1244.81	5722.33
7298.22	-1364.21	5545.41
7706.66	-1354.91	5301.83
8198.61	-1285.50	4916.30
8514.39	-1191.24	4542.63
8720.45	-1090.64	4199.90
8901.63	-962.60	3817.38
9064.41	-669.91	3123.68
9020.18	-294.62	2528.30
8860.79	27.97	2211.96
8643.57	316.94	2066.41
8267.26	661.17	2129.16
7231.42	1140.41	2301.87
6096.42	1345.53	2334.37
5027.45	1315.28	2332.57
3860.73	1057.37	2322.00
2340.75	430.40	2199.10
864.16	-718.39	2016.45
372.82	-1918.40	1740.55
618.03	-3360.98	1217.38
1665.89	-4742.41	611.61
2926.56	-5701.03	416.02
4393.10	-6322.75	448.16
6506.73	-6146.79	650.94
7657.68	-5405.59	646.68
8433.36	-4179.23	544.39
8464.92	-2588.42	441.35
7844.06	-1025.97	471.52
6769.46	330.37	794.28
5419.19	1246.30	1240.69
4096.68	1633.27	1726.45
2843.17	1484.09	2033.62
2360.52	1201.42	1999.66
2021.26	949.83	1879.26
1822.04	618.61	1402.11
2018.76	406.22	897.72
3915.07	-83.67	-317.65
5382.37	-429.40	-515.79
6503.75	-717.92	-343.55
7993.11	-1295.16	632.35
8547.86	-1772.09	1941.75
8462.85	-2263.38	3433.88
7993.90	-2686.20	4470.48
6578.84	-3527.15	5611.81
5215.98	-4133.90	5909.46
3940.72	-4458.29	5838.46
2786.50	-4516.35	5607.35
2311.58	-4354.25	5502.81
2292.11	-4159.92	5547.30
2722.61	-3971.29	5688.74
3387.91	-3923.37	5766.71
4597.03	-4024.39	5681.57
6007.66	-4146.27	5177.66
7515.93	-4379.18	3827.62
8129.53	-4508.17	2304.03
8038.59	-4424.77	681.39
7535.37	-4165.19	-379.05
6251.85	-3410.57	-1560.25
5134.05	-2716.62	-1934.48
3945.50	-2035.58	-1938.28
3372.26	-1865.01	-1829.31
2730.43	-1934.45	-1650.29
2574.14	-2134.31	-1597.93
2629.95	-2408.35	-1602.21
3070.44	-2655.57	-1665.70
4145.52	-2923.56	-1740.88
5342.86	-2839.34	-1608.36
6290.84	-2635.22	-1303.93
7134.80	-2262.27	-859.81
7998.36	-1126.20	155.29
7750.53	-276.72	806.47
6870.53	501.06	1369.91
5560.92	1061.72	1701.07
4499.13	1286.63	1986.35
3346.21	1331.53	2487.34
2613.38	1245.52	3052.65
2552.34	840.93	4107.30
3127.49	238.01	4928.60
4028.87	-481.66	5437.58
4946.55	-1074.05	5517.26
6227.71	-1919.00	5116.63
7134.01	-2356.99	4386.43
7984.12	-2745.33	2874.56
8179.50	-2854.77	1570.80
7412.11	-3021.57	-314.64
6045.49	-3169.47	-1205.89
3909.59	-3120.42	-1586.52
3119.39	-2885.28	-1546.31
2462.51	-2280.43	-1379.82
2292.45	-1642.49	-1220.48
2516.69	-445.21	-924.18
3161.60	450.10	-570.83
3799.56	878.99	-272.58
4752.95	1039.75	56.30
6239.87	669.71	510.17
7173.90	189.01	791.77
8298.01	-564.50	1126.06
8926.87	-1134.78	1242.51
9214.26	-1472.67	1209.04
9092.34	-1445.78	1024.90
8595.37	-1079.17	711.05
7634.60	-312.15	265.22
6482.72	417.59	-133.67
5058.47	1082.66	-339.12
4181.22	1272.24	-367.84
3549.18	1304.98	-327.28
3122.23	1175.14	-358.13
